DateTime,Positive reviews,Negative reviews,Followers,Players,Average Players,Final price,Historical Low
2015-12-01 00:00:00,,,,3.0,,,
2015-12-02 00:00:00,,,,,,,
2015-12-03 00:00:00,,,,,,,
2015-12-04 00:00:00,,,,,,,
2015-12-05 00:00:00,,,,,,,
2015-12-06 00:00:00,,,,,,,
2015-12-07 00:00:00,,,,,,,
2015-12-08 00:00:00,,,,,,,
2015-12-09 00:00:00,,,,,,,
2015-12-10 00:00:00,,,,,,,
2015-12-11 00:00:00,,,,,,,
2015-12-12 00:00:00,,,,,,,
2015-12-13 00:00:00,,,,,,,
2015-12-14 00:00:00,,,,,,,
2015-12-15 00:00:00,,,,,,,
2015-12-16 00:00:00,,,,,,,
2015-12-17 00:00:00,,,,,,,
2015-12-18 00:00:00,,,,1.0,,,
2015-12-19 00:00:00,,,,1.0,,,
2015-12-20 00:00:00,,,,,,,
2015-12-21 00:00:00,,,,2.0,,,
2015-12-22 00:00:00,,,,3.0,,,
2015-12-23 00:00:00,,,,2.0,,,
2015-12-24 00:00:00,,,,3.0,,,
2015-12-25 00:00:00,,,,1.0,,,
2015-12-26 00:00:00,,,,2.0,,,
2015-12-27 00:00:00,,,,3.0,,,
2015-12-28 00:00:00,,,,1.0,,,
2015-12-29 00:00:00,,,,1.0,,,
2015-12-30 00:00:00,,,,2.0,,,
2015-12-31 00:00:00,,,,1.0,,,
2016-01-01 00:00:00,,,,3.0,,,
2016-01-02 00:00:00,,,,2.0,,,
2016-01-03 00:00:00,,,,2.0,,,
2016-01-04 00:00:00,,,,1.0,,,
2016-01-05 00:00:00,,,,2.0,,,
2016-01-06 00:00:00,,,,1.0,,,
2016-01-07 00:00:00,,,,3.0,,,
2016-01-08 00:00:00,,,,2.0,,,
2016-01-09 00:00:00,,,,2.0,,,
2016-01-10 00:00:00,,,,2.0,,,
2016-01-11 00:00:00,,,,2.0,,,
2016-01-12 00:00:00,,,,1.0,,,
2016-01-13 00:00:00,,,,2.0,,,
2016-01-14 00:00:00,,,,1.0,,,
2016-01-15 00:00:00,,,,1.0,,,
2016-01-16 00:00:00,,,,1.0,,,
2016-01-17 00:00:00,,,,2.0,,,
2016-01-18 00:00:00,,,,2.0,,,
2016-01-19 00:00:00,,,,1.0,,,
2016-01-20 00:00:00,,,,1.0,,,
2016-01-21 00:00:00,,,,1.0,,,
2016-01-22 00:00:00,,,,2.0,,,
2016-01-23 00:00:00,,,,1.0,,,
2016-01-24 00:00:00,,,,2.0,,,
2016-01-25 00:00:00,,,,3.0,,,
2016-01-26 00:00:00,,,,1.0,,,
2016-01-27 00:00:00,,,,2.0,,,
2016-01-28 00:00:00,,,,1.0,,,
2016-01-29 00:00:00,,,,2.0,,,
2016-01-30 00:00:00,,,,2.0,,,
2016-01-31 00:00:00,,,,1.0,,,
2016-02-01 00:00:00,,,,2.0,,,
2016-02-02 00:00:00,,,,4.0,,,
2016-02-03 00:00:00,,,,3.0,,,
2016-02-04 00:00:00,,,,3.0,,,
2016-02-05 00:00:00,,,,4.0,,,
2016-02-06 00:00:00,,,,4.0,,,
2016-02-07 00:00:00,,,,4.0,,,
2016-02-08 00:00:00,,,,3.0,,,
2016-02-09 00:00:00,,,,4.0,,,
2016-02-10 00:00:00,,,,3.0,,,
2016-02-11 00:00:00,,,,4.0,,,
2016-02-12 00:00:00,,,,2.0,,,
2016-02-13 00:00:00,,,,5.0,,,
2016-02-14 00:00:00,,,,4.0,,,
2016-02-15 00:00:00,,,,4.0,,,
2016-02-16 00:00:00,,,,5.0,,,
2016-02-17 00:00:00,,,,3.0,,,
2016-02-18 00:00:00,,,,2.0,,,
2016-02-19 00:00:00,,,,3.0,,,
2016-02-20 00:00:00,,,,2.0,,,
2016-02-21 00:00:00,,,,5.0,,,
2016-02-22 00:00:00,,,,3.0,,,
2016-02-23 00:00:00,,,,4.0,,,
2016-02-24 00:00:00,,,,20.0,,,
2016-02-25 00:00:00,,,,30.0,,,
2016-02-26 00:00:00,2.0,,,8715.0,,,
2016-02-26 18:10:10,,,,,,"24,99","24,99"
2016-02-27 00:00:00,197.0,-3.0,,17956.0,,,
2016-02-28 00:00:00,616.0,-9.0,,24573.0,,,
2016-02-29 00:00:00,619.0,-4.0,,23508.0,,,
2016-03-01 00:00:00,632.0,-8.0,,28365.0,,,
2016-03-02 00:00:00,746.0,-7.0,,31867.0,,,
2016-03-03 00:00:00,675.0,-10.0,,34735.0,,,
2016-03-04 00:00:00,646.0,-4.0,,37329.0,,,
2016-03-05 00:00:00,539.0,-9.0,,51049.0,,,
2016-03-06 00:00:00,550.0,-9.0,,58847.0,,,
2016-03-07 00:00:00,578.0,-12.0,,53255.0,,,
2016-03-08 00:00:00,581.0,-8.0,,42965.0,,,
2016-03-09 00:00:00,478.0,-9.0,,39653.0,,,
2016-03-10 00:00:00,459.0,-6.0,,39834.0,,,
2016-03-11 00:00:00,495.0,-6.0,,42964.0,,,
2016-03-12 00:00:00,452.0,-11.0,,55255.0,,,
2016-03-13 00:00:00,492.0,-10.0,,64427.0,,,
2016-03-14 00:00:00,507.0,-10.0,,56831.0,,,
2016-03-15 00:00:00,488.0,-9.0,,46357.0,,,
2016-03-16 00:00:00,400.0,-16.0,,43750.0,,,
2016-03-17 00:00:00,360.0,-10.0,,41400.0,,,
2016-03-18 00:00:00,380.0,-2.0,,39215.0,,,
2016-03-19 00:00:00,297.0,-7.0,,52138.0,,,
2016-03-20 00:00:00,321.0,-7.0,,57337.0,,,
2016-03-21 00:00:00,397.0,-15.0,,50947.0,,,
2016-03-22 00:00:00,322.0,-8.0,,41410.0,,,
2016-03-23 00:00:00,273.0,-6.0,,38338.0,,,
2016-03-24 00:00:00,284.0,-4.0,,37279.0,,,
2016-03-25 00:00:00,272.0,-7.0,,41976.0,,,
2016-03-26 00:00:00,240.0,-7.0,,44562.0,,,
2016-03-27 00:00:00,267.0,-7.0,,45841.0,,,
2016-03-28 00:00:00,308.0,-6.0,,44702.0,,,
2016-03-29 00:00:00,258.0,-13.0,,35200.0,,,
2016-03-30 00:00:00,263.0,-5.0,,32533.0,,,
2016-03-31 00:00:00,228.0,-9.0,,31483.0,,,
2016-04-01 00:00:00,234.0,-5.0,,31062.0,,,
2016-04-02 00:00:00,197.0,-3.0,,39924.0,,,
2016-04-03 00:00:00,206.0,-3.0,,43549.0,,,
2016-04-04 00:00:00,241.0,-7.0,,38028.0,,,
2016-04-05 00:00:00,230.0,-7.0,,29360.0,,,
2016-04-06 00:00:00,212.0,-6.0,,27775.0,,,
2016-04-07 00:00:00,178.0,,,26048.0,,,
2016-04-08 00:00:00,180.0,-3.0,,26241.0,,,
2016-04-09 00:00:00,123.0,-8.0,,34566.0,,,
2016-04-10 00:00:00,171.0,-5.0,,37076.0,,,
2016-04-11 00:00:00,206.0,-4.0,,31835.0,,,
2016-04-12 00:00:00,166.0,-6.0,,23805.0,,,
2016-04-13 00:00:00,132.0,,,22306.0,,,
2016-04-14 00:00:00,147.0,-3.0,,20225.0,,,
2016-04-15 00:00:00,107.0,-8.0,,20560.0,,,
2016-04-16 00:00:00,126.0,-2.0,,27645.0,,,
2016-04-17 00:00:00,167.0,-5.0,,28969.0,,,
2016-04-18 00:00:00,171.0,-1.0,,23982.0,,,
2016-04-19 00:00:00,137.0,-9.0,,18453.0,,,
2016-04-20 00:00:00,113.0,-3.0,,17596.0,,,
2016-04-21 00:00:00,112.0,-1.0,,16731.0,,,
2016-04-22 00:00:00,104.0,-2.0,,17240.0,,,
2016-04-23 00:00:00,102.0,-4.0,,23135.0,,,
2016-04-24 00:00:00,85.0,-5.0,,24224.0,,,
2016-04-25 00:00:00,114.0,-2.0,,20271.0,,,
2016-04-26 00:00:00,107.0,-5.0,,15541.0,,,
2016-04-27 00:00:00,73.0,-5.0,,14673.0,,,
2016-04-28 00:00:00,84.0,-1.0,,13873.0,,,
2016-04-29 00:00:00,59.0,-6.0,,14161.0,,,
2016-04-30 00:00:00,100.0,-2.0,,18442.0,,,
2016-05-01 00:00:00,99.0,-4.0,,20488.0,,,
2016-05-02 00:00:00,107.0,-7.0,,17501.0,,,
2016-05-03 00:00:00,107.0,-3.0,,13502.0,,,
2016-05-04 00:00:00,91.0,-3.0,,12939.0,,,
2016-05-05 00:00:00,101.0,-5.0,,12969.0,,,
2016-05-06 00:00:00,90.0,-1.0,,12343.0,,,
2016-05-07 00:00:00,97.0,-6.0,,14999.0,,,
2016-05-08 00:00:00,87.0,-4.0,,16136.0,,,
2016-05-09 00:00:00,87.0,-2.0,,13719.0,,,
2016-05-10 00:00:00,92.0,,,11526.0,,,
2016-05-11 00:00:00,55.0,,,11002.0,,,
2016-05-12 00:00:00,71.0,-3.0,,10764.0,,,
2016-05-13 00:00:00,59.0,-1.0,,10859.0,,,
2016-05-14 00:00:00,73.0,,,14213.0,,,
2016-05-15 00:00:00,79.0,-1.0,,15563.0,,,
2016-05-16 00:00:00,85.0,-1.0,,14124.0,,,
2016-05-17 00:00:00,81.0,-2.0,,10597.0,,,
2016-05-18 00:00:00,67.0,-2.0,,10010.0,,,
2016-05-19 00:00:00,54.0,-2.0,,9697.0,,,
2016-05-20 00:00:00,66.0,-1.0,,9780.0,,,
2016-05-21 00:00:00,68.0,,,12170.0,,,
2016-05-22 00:00:00,72.0,-3.0,,13121.0,,,
2016-05-23 00:00:00,52.0,-2.0,,11493.0,,,
2016-05-24 00:00:00,59.0,-1.0,,9148.0,,,
2016-05-25 00:00:00,56.0,,,8774.0,,,
2016-05-26 00:00:00,52.0,-2.0,,9012.0,,,
2016-05-27 00:00:00,43.0,,,8857.0,,,
2016-05-28 00:00:00,60.0,-2.0,,10355.0,,,
2016-05-29 00:00:00,49.0,-1.0,,11432.0,,,
2016-05-30 00:00:00,54.0,-1.0,,10908.0,,,
2016-05-31 00:00:00,65.0,-2.0,,9641.0,,,
2016-06-01 00:00:00,53.0,-2.0,,8095.0,,,
2016-06-02 00:00:00,40.0,-1.0,,8060.0,,,
2016-06-03 00:00:00,41.0,,,8034.0,,,
2016-06-04 00:00:00,55.0,-3.0,,9691.0,,,
2016-06-05 00:00:00,50.0,-3.0,,10675.0,,,
2016-06-06 00:00:00,65.0,-2.0,,9280.0,,,
2016-06-07 00:00:00,47.0,-1.0,,7717.0,,,
2016-06-08 00:00:00,49.0,,,7673.0,,,
2016-06-09 00:00:00,52.0,-1.0,,7427.0,,,
2016-06-10 00:00:00,48.0,-1.0,,7275.0,,,
2016-06-11 00:00:00,34.0,-2.0,,8751.0,,,
2016-06-12 00:00:00,49.0,-1.0,,9585.0,,,
2016-06-13 00:00:00,62.0,,,8269.0,,,
2016-06-14 00:00:00,39.0,-2.0,,7395.0,,,
2016-06-15 00:00:00,52.0,-1.0,,7191.0,,,
2016-06-16 00:00:00,50.0,-1.0,,7081.0,,,
2016-06-17 00:00:00,42.0,-3.0,,7108.0,,,
2016-06-18 00:00:00,39.0,-2.0,,8129.0,,,
2016-06-19 00:00:00,38.0,,,8862.0,,,
2016-06-20 00:00:00,55.0,-2.0,,7691.0,,,
2016-06-21 00:00:00,49.0,-2.0,,7179.0,,,
2016-06-22 00:00:00,44.0,,,6767.0,,,
2016-06-23 00:00:00,40.0,,,7727.0,,,
2016-06-23 21:22:33,,,,,,"19,99","19,99"
2016-06-24 00:00:00,107.0,-6.0,,11882.0,,,
2016-06-25 00:00:00,234.0,-6.0,,15744.0,,,
2016-06-26 00:00:00,177.0,-5.0,,18739.0,,,
2016-06-27 00:00:00,161.0,-20.0,,17240.0,,,
2016-06-28 00:00:00,172.0,-6.0,,15817.0,,,
2016-06-29 00:00:00,179.0,-4.0,,15220.0,,,
2016-06-30 00:00:00,135.0,-5.0,,14852.0,,,
2016-07-01 00:00:00,144.0,-1.0,,15377.0,,,
2016-07-02 00:00:00,145.0,-11.0,,17125.0,,,
2016-07-03 00:00:00,182.0,-8.0,,19884.0,,,
2016-07-04 00:00:00,205.0,-5.0,,21187.0,,,
2016-07-04 18:05:34,,,,,,"24,99","19,99"
2016-07-05 00:00:00,177.0,-2.0,,19273.0,,,
2016-07-06 00:00:00,137.0,-2.0,,16729.0,,,
2016-07-07 00:00:00,95.0,-2.0,,15166.0,,,
2016-07-08 00:00:00,100.0,-3.0,,13917.0,,,
2016-07-09 00:00:00,82.0,-4.0,,14975.0,,,
2016-07-10 00:00:00,93.0,-2.0,,16085.0,,,
2016-07-11 00:00:00,76.0,-1.0,,14787.0,,,
2016-07-12 00:00:00,73.0,-3.0,,11705.0,,,
2016-07-13 00:00:00,73.0,-3.0,,10685.0,,,
2016-07-14 00:00:00,53.0,-2.0,,10369.0,,,
2016-07-15 00:00:00,58.0,-1.0,,9634.0,,,
2016-07-16 00:00:00,64.0,-3.0,,10965.0,,,
2016-07-17 00:00:00,72.0,-3.0,,12005.0,,,
2016-07-18 00:00:00,70.0,-2.0,,11335.0,,,
2016-07-19 00:00:00,64.0,-6.0,,9283.0,,,
2016-07-20 00:00:00,42.0,-1.0,,8362.0,,,
2016-07-21 00:00:00,43.0,-1.0,,8037.0,,,
2016-07-22 00:00:00,31.0,,,7582.0,,,
2016-07-23 00:00:00,42.0,-2.0,,8924.0,,,
2016-07-24 00:00:00,55.0,-6.0,,9543.0,,,
2016-07-25 00:00:00,40.0,,,8945.0,,,
2016-07-26 00:00:00,50.0,,,7619.0,,,
2016-07-27 00:00:00,28.0,-1.0,,7100.0,,,
2016-07-28 00:00:00,43.0,-2.0,,7033.0,,,
2016-07-29 00:00:00,40.0,-4.0,,7178.0,,,
2016-07-30 00:00:00,48.0,,,8915.0,,,
2016-07-31 00:00:00,58.0,-4.0,,10074.0,,,
2016-08-01 00:00:00,59.0,-1.0,,9480.0,,,
2016-08-02 00:00:00,63.0,,,8093.0,,,
2016-08-03 00:00:00,33.0,-1.0,,7885.0,,,
2016-08-04 00:00:00,46.0,,,7572.0,,,
2016-08-05 00:00:00,43.0,,,7085.0,,,
2016-08-06 00:00:00,45.0,,,8153.0,,,
2016-08-07 00:00:00,42.0,-1.0,,9370.0,,,
2016-08-08 00:00:00,45.0,-4.0,,8686.0,,,
2016-08-09 00:00:00,43.0,,,7456.0,,,
2016-08-10 00:00:00,32.0,-2.0,,6983.0,,,
2016-08-11 00:00:00,43.0,-2.0,,6831.0,,,
2016-08-12 00:00:00,34.0,,,6585.0,,,
2016-08-13 00:00:00,39.0,-1.0,,7545.0,,,
2016-08-14 00:00:00,30.0,-1.0,,8448.0,,,
2016-08-15 00:00:00,51.0,-4.0,,8204.0,,,
2016-08-16 00:00:00,33.0,-3.0,,6971.0,,,
2016-08-17 00:00:00,41.0,-3.0,,6261.0,,,
2016-08-18 00:00:00,44.0,-2.0,,6421.0,,,
2016-08-19 00:00:00,30.0,-1.0,,5982.0,,,
2016-08-20 00:00:00,44.0,-1.0,,7219.0,,,
2016-08-21 00:00:00,39.0,-2.0,,8170.0,,,
2016-08-22 00:00:00,35.0,-5.0,,7580.0,,,
2016-08-23 00:00:00,34.0,,,6235.0,,,
2016-08-24 00:00:00,30.0,,,6024.0,,,
2016-08-25 00:00:00,42.0,-4.0,,5744.0,,,
2016-08-26 00:00:00,34.0,-1.0,,5591.0,,,
2016-08-27 00:00:00,30.0,-2.0,,6948.0,,,
2016-08-28 00:00:00,57.0,-1.0,,7893.0,,,
2016-08-29 00:00:00,43.0,-2.0,,7497.0,,,
2016-08-30 00:00:00,47.0,,,5890.0,,,
2016-08-31 00:00:00,41.0,-1.0,,5480.0,,,
2016-09-01 00:00:00,28.0,-2.0,,5193.0,,,
2016-09-02 00:00:00,37.0,,,5101.0,,,
2016-09-03 00:00:00,40.0,,,6311.0,,,
2016-09-04 00:00:00,36.0,,,6872.0,,,
2016-09-05 00:00:00,25.0,-3.0,,7052.0,,,
2016-09-06 00:00:00,35.0,,,6543.0,,,
2016-09-07 00:00:00,45.0,-2.0,,5230.0,,,
2016-09-08 00:00:00,29.0,-1.0,,5029.0,,,
2016-09-09 00:00:00,30.0,,,4947.0,,,
2016-09-10 00:00:00,39.0,-2.0,,6643.0,,,
2016-09-11 00:00:00,41.0,,,7415.0,,,
2016-09-12 00:00:00,50.0,-1.0,,6866.0,,,
2016-09-13 00:00:00,32.0,-1.0,,5349.0,,,
2016-09-14 00:00:00,31.0,,,5044.0,,,
2016-09-15 00:00:00,7.0,,,4967.0,,,
2016-09-16 00:00:00,33.0,-4.0,,4810.0,,,
2016-09-17 00:00:00,33.0,,,6564.0,,,
2016-09-18 00:00:00,29.0,-5.0,,7379.0,,,
2016-09-19 00:00:00,23.0,-4.0,,6806.0,,,
2016-09-20 00:00:00,30.0,-2.0,,5316.0,,,
2016-09-21 00:00:00,26.0,,,5041.0,,,
2016-09-22 00:00:00,28.0,-1.0,,4914.0,,,
2016-09-23 00:00:00,27.0,-3.0,,4850.0,,,
2016-09-24 00:00:00,28.0,-1.0,,6603.0,,,
2016-09-25 00:00:00,36.0,,,7334.0,,,
2016-09-26 00:00:00,38.0,-2.0,,6837.0,,,
2016-09-27 00:00:00,34.0,-2.0,,5232.0,,,
2016-09-28 00:00:00,28.0,,,4948.0,,,
2016-09-29 00:00:00,33.0,,,5877.0,,,
2016-09-30 00:00:00,56.0,,,6553.0,,,
2016-10-01 00:00:00,36.0,,,8899.0,,,
2016-10-02 00:00:00,38.0,,,10111.0,,,
2016-10-03 00:00:00,42.0,-5.0,,11845.0,,,
2016-10-04 00:00:00,100.0,-3.0,,13373.0,,,
2016-10-05 00:00:00,78.0,-2.0,,13163.0,,,
2016-10-06 00:00:00,67.0,-1.0,,12734.0,,,
2016-10-07 00:00:00,71.0,,,12999.0,,,
2016-10-08 00:00:00,67.0,-4.0,,17341.0,,,
2016-10-09 00:00:00,56.0,-5.0,,18779.0,,,
2016-10-10 00:00:00,54.0,-7.0,,17250.0,,,
2016-10-11 00:00:00,35.0,-3.0,,14383.0,,,
2016-10-12 00:00:00,58.0,-3.0,,12794.0,,,
2016-10-13 00:00:00,42.0,-6.0,,12421.0,,,
2016-10-14 00:00:00,46.0,,,12501.0,,,
2016-10-15 00:00:00,48.0,,,15978.0,,,
2016-10-16 00:00:00,53.0,,,17693.0,,,
2016-10-17 00:00:00,51.0,-4.0,,16335.0,,,
2016-10-18 00:00:00,48.0,-2.0,,12314.0,,,
2016-10-19 00:00:00,43.0,-1.0,,11306.0,,,
2016-10-20 00:00:00,33.0,,,10884.0,,,
2016-10-21 00:00:00,35.0,,,10327.0,,,
2016-10-22 00:00:00,50.0,-1.0,,12814.0,,,
2016-10-23 00:00:00,34.0,-1.0,,14000.0,,,
2016-10-24 00:00:00,29.0,,,13099.0,,,
2016-10-25 00:00:00,41.0,-2.0,,9909.0,,,
2016-10-26 00:00:00,40.0,-1.0,,9209.0,,,
2016-10-27 00:00:00,46.0,-2.0,,8781.0,,,
2016-10-28 00:00:00,26.0,-5.0,,8700.0,,,
2016-10-29 00:00:00,41.0,-12.0,,11148.0,,,
2016-10-30 00:00:00,40.0,-3.0,,12567.0,,,
2016-10-31 00:00:00,48.0,,,11544.0,,,
2016-11-01 00:00:00,27.0,-2.0,,8494.0,,,
2016-11-02 00:00:00,35.0,,,8737.0,,,
2016-11-03 00:00:00,44.0,-1.0,,8479.0,,,
2016-11-04 00:00:00,31.0,,,8767.0,,,
2016-11-05 00:00:00,38.0,-1.0,,11380.0,,,
2016-11-06 00:00:00,39.0,-1.0,,12514.0,,,
2016-11-07 00:00:00,45.0,-1.0,,11279.0,,,
2016-11-08 00:00:00,34.0,-5.0,,8553.0,,,
2016-11-09 00:00:00,30.0,-1.0,,7783.0,,,
2016-11-10 00:00:00,27.0,-1.0,,7523.0,,,
2016-11-11 00:00:00,27.0,,,8859.0,,,
2016-11-12 00:00:00,17.0,-2.0,,10605.0,,,
2016-11-13 00:00:00,35.0,,,11350.0,,,
2016-11-14 00:00:00,44.0,-5.0,,10669.0,,,
2016-11-15 00:00:00,34.0,-5.0,,8125.0,,,
2016-11-16 00:00:00,33.0,,,7405.0,,,
2016-11-17 00:00:00,20.0,-1.0,,7445.0,,,
2016-11-18 00:00:00,24.0,,,7148.0,,,
2016-11-19 00:00:00,23.0,-1.0,,9148.0,,,
2016-11-20 00:00:00,29.0,-3.0,,9896.0,,,
2016-11-21 00:00:00,33.0,,,8900.0,,,
2016-11-22 00:00:00,40.0,-1.0,,6841.0,,,
2016-11-23 00:00:00,30.0,-4.0,,7088.0,,,
2016-11-23 20:43:31,,,,,,"16,74","16,74"
2016-11-24 00:00:00,2059.0,-5.0,,8067.0,,,
2016-11-25 00:00:00,4192.0,-16.0,,10810.0,,,
2016-11-26 00:00:00,2418.0,-5.0,,12590.0,,,
2016-11-27 00:00:00,1437.0,-3.0,,13782.0,,,
2016-11-28 00:00:00,1291.0,-6.0,,12624.0,,,
2016-11-29 00:00:00,915.0,-5.0,,9962.0,,,
2016-11-30 00:00:00,611.0,-4.0,,9900.0,,,
2016-11-30 11:23:52,,,,,,"24,99","16,74"
2016-12-01 00:00:00,73.0,,,9103.0,,,
2016-12-01 18:05:52,,,,,,"16,74","16,74"
2016-12-02 00:00:00,66.0,-4.0,,9088.0,,,
2016-12-03 00:00:00,90.0,-5.0,,12082.0,,,
2016-12-03 18:31:58,,,,,,"24,99","16,74"
2016-12-04 00:00:00,75.0,-9.0,,12507.0,,,
2016-12-05 00:00:00,66.0,-7.0,,11436.0,,,
2016-12-06 00:00:00,39.0,-6.0,,9045.0,,,
2016-12-07 00:00:00,46.0,,,8475.0,,,
2016-12-08 00:00:00,35.0,-2.0,,8037.0,,,
2016-12-09 00:00:00,28.0,-2.0,,7969.0,,,
2016-12-10 00:00:00,29.0,-4.0,,10305.0,,,
2016-12-11 00:00:00,43.0,-3.0,,10909.0,,,
2016-12-12 00:00:00,52.0,-5.0,,9996.0,,,
2016-12-13 00:00:00,34.0,-4.0,,8201.0,,,
2016-12-14 00:00:00,45.0,-4.0,,7649.0,,,
2016-12-15 00:00:00,25.0,-1.0,,7454.0,,,
2016-12-16 00:00:00,37.0,-4.0,,7420.0,,,
2016-12-17 00:00:00,18.0,-10.0,,9511.0,,,
2016-12-18 00:00:00,40.0,-8.0,,10352.0,,,
2016-12-19 00:00:00,35.0,-5.0,,9761.0,,,
2016-12-20 00:00:00,56.0,-3.0,,8240.0,,,
2016-12-21 00:00:00,30.0,-2.0,,8046.0,,,
2016-12-22 00:00:00,48.0,-8.0,,8558.0,,,
2016-12-22 18:49:20,,,,,,"16,74","16,74"
2016-12-23 00:00:00,56.0,-8.0,,9137.0,,,
2016-12-24 00:00:00,148.0,-9.0,,10067.0,,,
2016-12-25 00:00:00,150.0,-7.0,,11872.0,,,
2016-12-26 00:00:00,108.0,-21.0,,15669.0,,,
2016-12-27 00:00:00,129.0,-17.0,,16622.0,,,
2016-12-28 00:00:00,147.0,-11.0,,17505.0,,,
2016-12-29 00:00:00,155.0,-18.0,,18349.0,,,
2016-12-30 00:00:00,150.0,-16.0,,18659.0,,,
2016-12-31 00:00:00,188.0,-17.0,,18445.0,,,
2017-01-01 00:00:00,,,,22443.0,,,
2017-01-02 00:00:00,342.0,-23.0,,24073.0,,,
2017-01-02 18:31:58,,,,,,"24,99","16,74"
2017-01-03 00:00:00,152.0,-22.0,,23360.0,,,
2017-01-04 00:00:00,109.0,-16.0,,18936.0,,,
2017-01-05 00:00:00,85.0,-15.0,,17770.0,,,
2017-01-06 00:00:00,89.0,-9.0,,17436.0,,,
2017-01-07 00:00:00,82.0,-15.0,,21361.0,,,
2017-01-08 00:00:00,98.0,-15.0,,21500.0,,,
2017-01-09 00:00:00,89.0,-10.0,,14496.0,,,
2017-01-10 00:00:00,82.0,-10.0,,15803.0,,,
2017-01-11 00:00:00,68.0,-9.0,,14641.0,,,
2017-01-12 00:00:00,75.0,-5.0,,14265.0,,,
2017-01-13 00:00:00,48.0,-12.0,,13792.0,,,
2017-01-14 00:00:00,47.0,-10.0,,17594.0,,,
2017-01-15 00:00:00,76.0,-18.0,,18733.0,,,
2017-01-16 00:00:00,85.0,-11.0,,17792.0,,,
2017-01-17 00:00:00,55.0,-14.0,,15943.0,,,
2017-01-18 00:00:00,49.0,-17.0,,13750.0,,,
2017-01-19 00:00:00,46.0,-12.0,,13475.0,,,
2017-01-20 00:00:00,56.0,-6.0,,13152.0,,,
2017-01-21 00:00:00,58.0,-4.0,,16940.0,,,
2017-01-22 00:00:00,59.0,-4.0,,18610.0,,,
2017-01-23 00:00:00,51.0,-1.0,,17535.0,,,
2017-01-24 00:00:00,50.0,-7.0,,13748.0,,,
2017-01-25 00:00:00,53.0,-4.0,,12351.0,,,
2017-01-26 00:00:00,55.0,-8.0,,11934.0,,,
2017-01-27 00:00:00,35.0,-4.0,,11615.0,,,
2017-01-28 00:00:00,36.0,-4.0,,15270.0,,,
2017-01-29 00:00:00,58.0,-6.0,,16368.0,,,
2017-01-30 00:00:00,59.0,-7.0,,15522.0,,,
2017-01-31 00:00:00,69.0,-5.0,,12147.0,,,
2017-02-01 00:00:00,61.0,-6.0,,11480.0,,,
2017-02-02 00:00:00,45.0,-12.0,,10867.0,,,
2017-02-03 00:00:00,31.0,-6.0,,10667.0,,,
2017-02-04 00:00:00,49.0,-6.0,,14430.0,,,
2017-02-05 00:00:00,45.0,-4.0,,15655.0,,,
2017-02-06 00:00:00,55.0,-13.0,,14019.0,,,
2017-02-07 00:00:00,53.0,-3.0,,11210.0,,,
2017-02-08 00:00:00,59.0,-6.0,,10715.0,,,
2017-02-09 00:00:00,198.0,,,10756.0,,,
2017-02-10 00:00:00,91.0,,,10733.0,,,
2017-02-11 00:00:00,99.0,,,13904.0,,,
2017-02-12 00:00:00,69.0,,,15588.0,,,
2017-02-13 00:00:00,76.0,,,13709.0,,,
2017-02-14 00:00:00,66.0,,,11430.0,,,
2017-02-15 00:00:00,82.0,,,10856.0,,,
2017-02-16 00:00:00,63.0,,,12172.0,,,
2017-02-17 00:00:00,74.0,,,11967.0,,,
2017-02-18 00:00:00,65.0,,,16018.0,,,
2017-02-19 00:00:00,66.0,-1.0,,17441.0,,,
2017-02-20 00:00:00,83.0,,,15707.0,,,
2017-02-21 00:00:00,67.0,-3.0,,14832.0,,,
2017-02-22 00:00:00,63.0,,,12788.0,,,
2017-02-23 00:00:00,69.0,,,12145.0,,,
2017-02-24 00:00:00,65.0,-5.0,,11723.0,,,
2017-02-25 00:00:00,62.0,,,15673.0,,,
2017-02-26 00:00:00,59.0,,,16798.0,,,
2017-02-27 00:00:00,75.0,,,14824.0,,,
2017-02-28 00:00:00,70.0,-3.0,,12344.0,,,
2017-02-28 18:10:24,,,,,,"19,99","16,74"
2017-03-01 00:00:00,75.0,,,11943.0,,,
2017-03-02 00:00:00,124.0,-2.0,,12693.0,,,
2017-03-03 00:00:00,97.0,-5.0,,12586.0,,,
2017-03-03 18:10:22,,,,,,"24,99","16,74"
2017-03-04 00:00:00,97.0,-12.0,,16045.0,,,
2017-03-05 00:00:00,93.0,,,17338.0,,,
2017-03-06 00:00:00,92.0,-1.0,,15993.0,,,
2017-03-07 00:00:00,76.0,-10.0,,12572.0,,,
2017-03-08 00:00:00,66.0,,,12178.0,,,
2017-03-09 00:00:00,53.0,,,11564.0,,,
2017-03-10 00:00:00,57.0,-4.0,,11349.0,,,
2017-03-11 00:00:00,52.0,-2.0,,14319.0,,,
2017-03-12 00:00:00,64.0,-1.0,,15332.0,,,
2017-03-13 00:00:00,73.0,-3.0,,14057.0,,,
2017-03-14 00:00:00,53.0,-1.0,,11774.0,,,
2017-03-15 00:00:00,63.0,,,11418.0,,,
2017-03-16 00:00:00,53.0,,,10290.0,,,
2017-03-17 00:00:00,43.0,,,10152.0,,,
2017-03-18 00:00:00,35.0,-3.0,,13113.0,,,
2017-03-19 00:00:00,55.0,-5.0,,13966.0,,,
